שם יישוב,קוד יישוב ,שם מחוז,אסדרה,מתח,סוג המונה,ביתי/ לא ביתי,(GVA) גודל חיבור
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
נתניה,7400,המרכז,אסדרה קיימת,נמוך,חכם,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
רחובות,8400,המרכז,אסדרה קיימת,נמוך,בסיסי,ביתי,0.01732
